DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,SCMNCPS5,OCT_2025,Off-peak,1497.08
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,DCPSST58,OCT_2025,PeakWD,1873.22
1441 COMCHESS 1650 COMANCHE 1,Line,From - To,176.4,176.4,Hard Constraint,DCPSST58,OCT_2025,PeakWE,530.59
1464 WFALLS_S 1474 SCOTLD_P 1,Line,From - To,227.2,227.2,Hard Constraint,DBOMGRS8,OCT_2025,PeakWD,427.44
1464 WFALLS_S 1474 SCOTLD_P 1,Line,From - To,227.2,227.2,Hard Constraint,DBOMGRS8,OCT_2025,PeakWE,105.08
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,40.5,40.5,Hard Constraint,SSCLWF18,OCT_2025,Off-peak,1934.71
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,40.5,40.5,Hard Constraint,SSCLWF18,OCT_2025,PeakWD,2863.48
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,40.5,40.5,Hard Constraint,XOLN89,OCT_2025,PeakWD,1985.12
1473 NAVYKSS1 1604 ANARENE1 1,Line,From - To,40.5,40.5,Hard Constraint,SSCLWF18,OCT_2025,PeakWE,768.77
1500 PARKWAY1 901322 BOWMAN 1,Line,To - From,-209.7,209.7,Hard Constraint,DWFCBOM8,OCT_2025,PeakWD,151.21
1500 PARKWAY1 901322 BOWMAN 1,Line,To - From,-209.7,209.7,Hard Constraint,DWFCBOM8,OCT_2025,PeakWE,13.53
1510 DENTN_CR 1568 ALLISON_ 5,Line,From - To,203.4,203.4,Hard Constraint,SMYRSPR8,OCT_2025,Off-peak,428.38
1566 DECATUR_ 1582 BENNETT_ 1,Line,To - From,-203.4,203.4,Hard Constraint,SMYRSPR8,OCT_2025,Off-peak,707.05
1566 DECATUR_ 1582 BENNETT_ 1,Line,To - From,-203.4,203.4,Hard Constraint,SMYRSPR8,OCT_2025,PeakWD,573.62
1566 DECATUR_ 1582 BENNETT_ 1,Line,To - From,-203.4,203.4,Hard Constraint,SMYRSPR8,OCT_2025,PeakWE,143.76
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-176.8,176.8,Hard Constraint,SBOMJC25,OCT_2025,Off-peak,390.31
1578 JUNIPER_ 1599 BARTON_8 1,Line,From - To,176.8,176.8,Hard Constraint,SGRSJC25,OCT_2025,Off-peak,11.84
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-176.8,176.8,Hard Constraint,SGRSPK25,OCT_2025,PeakWD,891.57
1578 JUNIPER_ 1599 BARTON_8 1,Line,To - From,-176.8,176.8,Hard Constraint,SBOMJC25,OCT_2025,PeakWE,368.69
1602 GRAHAM_9 1603 OLNEY_P9 1,Line,To - From,-39.6,39.6,Hard Constraint,SGU2BRK8,OCT_2025,PeakWE,627.19
160295 PENA3_ 160299 BAFFIN 1,Line,From - To,699.3,699.3,Hard Constraint,,OCT_2025,PeakWD,3.68
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-39.6,39.6,Hard Constraint,SGU2BRK8,OCT_2025,Off-peak,567.28
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-39.6,39.6,Hard Constraint,SGU2BRK8,OCT_2025,PeakWD,721.44
1603 OLNEY_P9 1605 CWDRDSW1 1,Line,To - From,-39.6,39.6,Hard Constraint,SGU2BRK8,OCT_2025,PeakWE,281.12
1604 ANARENE1 1605 CWDRDSW1 1,Line,To - From,-40.5,40.5,Hard Constraint,DOLNOR89,OCT_2025,Off-peak,603.26
1604 ANARENE1 1605 CWDRDSW1 1,Line,To - From,-40.5,40.5,Hard Constraint,SCRDOL29,OCT_2025,Off-peak,422.49
1604 ANARENE1 1605 CWDRDSW1 1,Line,To - From,-40.5,40.5,Hard Constraint,DOLNOR89,OCT_2025,PeakWD,553.55
