DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1079 SALTCRKW 1095 SCRWBEAN 1,Line,From - To,253.6,253.6,Hard Constraint,,NOV_2025,PeakWD,4.32
1079 SALTCRKW 1095 SCRWBEAN 1,Line,From - To,249.6,249.6,Hard Constraint,,OCT_2025,PeakWD,5.65
1079 SALTCRKW 1095 SCRWBEAN 1,Line,From - To,247.2,247.2,Hard Constraint,,SEP_2025,PeakWD,5.8
1079 SALTCRKW 1095 SCRWBEAN 1,Line,From - To,245.2,245.2,Hard Constraint,,AUG_2025,PeakWE,2.84
1079 SALTCRKW 1095 SCRWBEAN 1,Line,From - To,255.6,255.6,Hard Constraint,DBAKCED5,DEC_2025,PeakWE,3.62
1079 SALTCRKW 1095 SCRWBEAN 1,Line,From - To,245.2,245.2,Hard Constraint,,JUL_2025,PeakWE,2.56
1079 SALTCRKW 1095 SCRWBEAN 1,Line,From - To,253.6,253.6,Hard Constraint,,NOV_2025,PeakWE,2.8
1079 SALTCRKW 1095 SCRWBEAN 1,Line,From - To,249.6,249.6,Hard Constraint,,OCT_2025,PeakWE,1.15
1079 SALTCRKW 1095 SCRWBEAN 1,Line,From - To,247.2,247.2,Hard Constraint,,SEP_2025,PeakWE,1.89
1084 ORLA_SW1 11080 THRMIDR 1,Line,To - From,-191.2,191.2,Hard Constraint,SRHPCRK8,AUG_2025,Off-peak,24.18
1084 ORLA_SW1 11080 THRMIDR 1,Line,To - From,-195.2,195.2,Hard Constraint,SRHPCRK8,SEP_2025,Off-peak,11.46
1084 ORLA_SW1 11080 THRMIDR 1,Line,To - From,-191.2,191.2,Hard Constraint,SRHPCRK8,AUG_2025,PeakWD,47.77
1084 ORLA_SW1 11080 THRMIDR 1,Line,To - From,-210.4,210.4,Hard Constraint,SRHPCRK8,DEC_2025,PeakWD,1.21
1084 ORLA_SW1 11080 THRMIDR 1,Line,To - From,-206.4,206.4,Hard Constraint,SRHPCRK8,NOV_2025,PeakWD,16.93
1084 ORLA_SW1 11080 THRMIDR 1,Line,To - From,-195.2,195.2,Hard Constraint,SRHPCRK8,SEP_2025,PeakWD,46.98
1084 ORLA_SW1 11080 THRMIDR 1,Line,To - From,-191.2,191.2,Hard Constraint,SRHPCRK8,AUG_2025,PeakWE,7.79
1084 ORLA_SW1 11080 THRMIDR 1,Line,To - From,-191.2,191.2,Hard Constraint,SRHPCRK8,JUL_2025,PeakWE,13.09
1084 ORLA_SW1 11080 THRMIDR 1,Line,To - From,-198.8,198.8,Hard Constraint,SRHPCRK8,OCT_2025,PeakWE,1.6
1084 ORLA_SW1 11080 THRMIDR 1,Line,To - From,-195.2,195.2,Hard Constraint,SRHPCRK8,SEP_2025,PeakWE,6.64
1084 ORLA_SW1 11132 LONGPAS 1,Line,To - From,-198.8,198.8,Hard Constraint,SRHPCRK8,OCT_2025,PeakWD,7.41
1084 ORLA_SW1 11132 LONGPAS 1,Line,To - From,-206.4,206.4,Hard Constraint,SRHPCRK8,NOV_2025,PeakWE,7.93
1084 ORLA_SW1 11132 LONGPAS 1,Line,To - From,-195.2,195.2,Hard Constraint,SRHPCRK8,SEP_2025,PeakWE,0.88
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-245.2,245.2,Hard Constraint,DRVRTMD8,AUG_2025,Off-peak,2.2
1095 SCRWBEAN 11224 CRATERC 1,Line,From - To,245.2,245.2,Hard Constraint,SRVRHSP8,AUG_2025,Off-peak,1.36
1095 SCRWBEAN 11224 CRATERC 1,Line,From - To,255.6,255.6,Hard Constraint,SRVRHSP8,DEC_2025,Off-peak,0.34
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-245.2,245.2,Hard Constraint,DRVRTMD8,JUL_2025,Off-peak,2.52
1095 SCRWBEAN 11224 CRATERC 1,Line,From - To,245.2,245.2,Hard Constraint,SRVRHSP8,JUL_2025,Off-peak,4.28
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-253.6,253.6,Hard Constraint,DRVRTMD8,NOV_2025,Off-peak,21.13
1095 SCRWBEAN 11224 CRATERC 1,Line,From - To,249.6,249.6,Hard Constraint,SRVRHSP8,OCT_2025,Off-peak,0.86
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-247.2,247.2,Hard Constraint,DRVRTMD8,SEP_2025,Off-peak,2.74
1095 SCRWBEAN 11224 CRATERC 1,Line,From - To,247.2,247.2,Hard Constraint,SRVRHSP8,SEP_2025,Off-peak,4.14
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-245.2,245.2,Hard Constraint,DRVRTMD8,AUG_2025,PeakWD,15.51
1095 SCRWBEAN 11224 CRATERC 1,Line,From - To,245.2,245.2,Hard Constraint,SRVRHSP8,AUG_2025,PeakWD,5.57
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-255.6,255.6,Hard Constraint,DRVRTMD8,DEC_2025,PeakWD,3.76
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-245.2,245.2,Hard Constraint,DRVRTMD8,JUL_2025,PeakWD,40.24
1095 SCRWBEAN 11224 CRATERC 1,Line,From - To,245.2,245.2,Hard Constraint,SRVRHSP8,JUL_2025,PeakWD,7.02
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-253.6,253.6,Hard Constraint,DRVRTMD8,NOV_2025,PeakWD,43.51
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-249.6,249.6,Hard Constraint,DRVRTMD8,OCT_2025,PeakWD,3.28
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-247.2,247.2,Hard Constraint,DRVRTMD8,SEP_2025,PeakWD,4.34
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-245.2,245.2,Hard Constraint,DRVRTMD8,AUG_2025,PeakWE,2.01
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-255.6,255.6,Hard Constraint,DRVRTMD8,DEC_2025,PeakWE,1.59
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-253.6,253.6,Hard Constraint,DRVRTMD8,NOV_2025,PeakWE,11.04
1095 SCRWBEAN 11224 CRATERC 1,Line,To - From,-249.6,249.6,Hard Constraint,DRVRTMD8,OCT_2025,PeakWE,1.5
1097 CULBERSO 7389 L_PINNAC 1,Line,From - To,193.6,193.6,Hard Constraint,,AUG_2025,Off-peak,16
1097 CULBERSO 7389 L_PINNAC 1,Line,From - To,202.0,202.0,Hard Constraint,DWLFMOS5,DEC_2025,Off-peak,12.37
