DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1692 PARIS_SW 11699 WOODARD 1,Line,From - To,958.5,958.5,Hard Constraint,DVLSPAC5,SEP_2025,PeakWE,4.09
1692 PARIS_SW 140067 LPCCS_ 1,Line,From - To,1458.9,1458.9,Hard Constraint,DHORLIM5,SEP_2025,PeakWD,50.4
1692 PARIS_SW 140067 LPCCS_ 1,Line,From - To,1458.9,1458.9,Hard Constraint,SMDAVEN5,SEP_2025,PeakWE,10.44
1693 PARIS_SW 1801 PAR_PUMP 1,Line,From - To,224.1,224.1,Hard Constraint,DPRSPAC5,SEP_2025,Off-peak,3.98
1693 PARIS_SW 2163 FLYNGTGR 1,Line,To - From,-191.7,191.7,Hard Constraint,SPRSPAR8,SEP_2025,PeakWE,0.09
1694 TENASKA_ 1700 TOCO_8 2,Line,From - To,273.9,273.9,Hard Constraint,DPRSHWK8,SEP_2025,PeakWD,53.33
1694 TENASKA_ 1700 TOCO_8 2,Line,From - To,273.9,273.9,Hard Constraint,DPRSHWK8,SEP_2025,PeakWE,15.66
1695 MOSES_5 11699 WOODARD 1,Line,To - From,-958.5,958.5,Hard Constraint,DPRSPAC5,SEP_2025,PeakWD,0.89
1695 MOSES_5 11699 WOODARD 1,Line,From - To,958.5,958.5,Hard Constraint,DPRSPAC5,SEP_2025,PeakWD,0.55
1695 MOSES_5 11699 WOODARD 1,Line,To - From,-958.5,958.5,Hard Constraint,DVLSPAC5,SEP_2025,PeakWD,113.58
1695 MOSES_5 11699 WOODARD 1,Line,From - To,958.5,958.5,Hard Constraint,DFMRCYC5,SEP_2025,PeakWE,5.87
1695 MOSES_5 11699 WOODARD 1,Line,From - To,958.5,958.5,Hard Constraint,DPRSPAC5,SEP_2025,PeakWE,1.2
1695 MOSES_5 11699 WOODARD 1,Line,To - From,-958.5,958.5,Hard Constraint,DVLSPAC5,SEP_2025,PeakWE,11.85
1695 MOSES_5 1697 SULSP_SS 1,Line,From - To,988.2,988.2,Hard Constraint,DFMRCYC5,SEP_2025,PeakWD,178.78
1695 MOSES_5 1697 SULSP_SS 1,Line,From - To,988.2,988.2,Hard Constraint,DFMRCYC5,SEP_2025,PeakWE,51.95
1698 SULSP_SS 1723 LIBERTY_ 1,Line,From - To,171.9,171.9,Hard Constraint,DCSHSSP5,SEP_2025,PeakWD,1323.25
1698 SULSP_SS 1723 LIBERTY_ 1,Line,From - To,171.9,171.9,Hard Constraint,DCSHSSP5,SEP_2025,PeakWE,462.41
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1505.7,1505.7,Hard Constraint,DJCKHND5,SEP_2025,Off-peak,52.64
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1505.7,1505.7,Hard Constraint,DRILKRW5,SEP_2025,Off-peak,38.97
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1612.5,1612.5,Hard Constraint,DRILKRW5,SEP_2025,PeakWD,230.47
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1505.7,1505.7,Hard Constraint,DRILKRW5,SEP_2025,PeakWE,110.97
1732 SHER_NW_ 1839 STONCRK_ 2,Line,To - From,-191.7,191.7,Hard Constraint,SHGRSTN8,SEP_2025,PeakWE,17.67
1768 DEPORT_P 1780 RIVERCST 1,Line,From - To,166.5,166.5,Hard Constraint,XPRS58,SEP_2025,Off-peak,14.6
1768 DEPORT_P 1780 RIVERCST 1,Line,From - To,166.5,166.5,Hard Constraint,DPRSHWK8,SEP_2025,PeakWD,282.46
1768 DEPORT_P 1780 RIVERCST 1,Line,From - To,166.5,166.5,Hard Constraint,XPRS58,SEP_2025,PeakWD,33.49
1768 DEPORT_P 1780 RIVERCST 1,Line,From - To,166.5,166.5,Hard Constraint,DPRSHWK8,SEP_2025,PeakWE,63.22
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-191.7,191.7,Hard Constraint,DPRSHWK8,SEP_2025,Off-peak,0.03
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-191.7,191.7,Hard Constraint,DPRSHWK8,SEP_2025,PeakWE,12.3
1808 BONHAM_8 11809 COPPERH 1,Line,To - From,-191.7,191.7,Hard Constraint,DPRSPAC5,SEP_2025,PeakWD,6.31
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,DVLSPAC5,SEP_2025,PeakWE,3.07
1816 COMM_SW_ 1844 CROSRDSW 1,Line,To - From,-231.3,231.3,Hard Constraint,DVLSPAC5,SEP_2025,PeakWE,6.12
1844 CROSRDSW 17011 LKCRK_P 1,Line,From - To,224.1,224.1,Hard Constraint,DPRSPAC5,SEP_2025,Off-peak,0.67
1899 MITCHBND 1900 COMCHPKW 1,Line,To - From,-1505.7,1505.7,Hard Constraint,SWO2CPS5,SEP_2025,Off-peak,1.72
1899 MITCHBND 1900 COMCHPKW 1,Line,To - From,-1505.7,1505.7,Hard Constraint,SWO2CPS5,SEP_2025,PeakWD,19.81
1899 MITCHBND 1900 COMCHPKW 1,Line,To - From,-1505.7,1505.7,Hard Constraint,SWO2CPS5,SEP_2025,PeakWE,5.7
1906 VENUS_S5 11886 TIMBERV 1,Line,To - From,-1449.9,1449.9,Hard Constraint,DTVWSHR5,SEP_2025,PeakWE,18.21
1906 VENUS_S5 11904 ENDEAVO 1,Line,From - To,1505.8,1505.8,Hard Constraint,DCDHTVW5,SEP_2025,PeakWD,17.75
1906 VENUS_S5 11904 ENDEAVO 1,Line,From - To,1505.8,1505.8,Hard Constraint,DCDHTVW5,SEP_2025,PeakWE,3.81
1906 VENUS_S5 1939 MDLTHELP 1,Line,From - To,1505.7,1505.7,Hard Constraint,DHORLIM5,SEP_2025,PeakWD,2.44
1906 VENUS_S5 1939 MDLTHELP 1,Line,From - To,1505.7,1505.7,Hard Constraint,DBAKRED5,SEP_2025,PeakWE,0.74
1906 VENUS_S5 68091 NAVARRO 1,Line,To - From,-988.2,988.2,Hard Constraint,DNAVBIG5,SEP_2025,PeakWD,49.04
1906 VENUS_S5 68091 NAVARRO 1,Line,To - From,-988.2,988.2,Hard Constraint,DNAVBIG5,SEP_2025,PeakWE,72.2
1969 MARRS_8 2162 STUART1_ 3,Line,From - To,197.7,197.7,Hard Constraint,DEVRHLS8,SEP_2025,PeakWD,1489.65
1969 MARRS_8 2162 STUART1_ 3,Line,From - To,197.7,197.7,Hard Constraint,DEVRHLS8,SEP_2025,PeakWE,319.56
