DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1695 MOSES_5 11699 WOODARD 1,Line,To - From,-1046.7,1046.7,Hard Constraint,DVLSPAC5,APR_2026,Off-peak,4.09
1695 MOSES_5 11699 WOODARD 1,Line,To - From,-1046.7,1046.7,Hard Constraint,DVLSPAC5,APR_2026,PeakWD,217.56
1695 MOSES_5 11699 WOODARD 1,Line,To - From,-1046.7,1046.7,Hard Constraint,DPRSPAC5,APR_2026,PeakWE,5.01
1695 MOSES_5 11699 WOODARD 1,Line,To - From,-1046.7,1046.7,Hard Constraint,DVLSPAC5,APR_2026,PeakWE,50.89
1696 MOSES1_T 12464 STOUTSC 1,Line,From - To,1046.7,1046.7,Hard Constraint,DFMRCYC5,APR_2026,PeakWD,74.81
1696 MOSES1_T 12464 STOUTSC 1,Line,From - To,1046.7,1046.7,Hard Constraint,DFMRCYC5,APR_2026,PeakWE,17.91
1708 GAINVLDX 1710 GAINVL_N 1,Line,To - From,-189.0,189.0,Hard Constraint,SKIOSPR8,APR_2026,PeakWD,416.48
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DJCKHND5,APR_2026,Off-peak,542.43
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DJCKHND5,APR_2026,PeakWD,566.17
1730 W_KRUM_5 11736 BIRDDOG 1,Line,To - From,-1550.7,1550.7,Hard Constraint,DJCKHND5,APR_2026,PeakWE,185.41
1732 SHER_NW_ 1839 STONCRK_ 2,Line,To - From,-209.7,209.7,Hard Constraint,SHGRSTN8,APR_2026,Off-peak,146.82
1732 SHER_NW_ 1839 STONCRK_ 2,Line,To - From,-209.7,209.7,Hard Constraint,SHGRSTN8,APR_2026,PeakWD,68.12
1732 SHER_NW_ 1839 STONCRK_ 2,Line,To - From,-209.7,209.7,Hard Constraint,SHGRSTN8,APR_2026,PeakWE,29.46
1739 DENISND_ 6949 DENISDMA 1,Line,To - From,-136.8,136.8,Hard Constraint,,APR_2026,Off-peak,46.2
1739 DENISND_ 6949 DENISDMA 1,Line,From - To,136.8,136.8,Hard Constraint,DEXCHCK5,APR_2026,PeakWD,35.19
1739 DENISND_ 6949 DENISDMA 1,Line,To - From,-136.8,136.8,Hard Constraint,SKIOSPR8,APR_2026,PeakWD,27.45
1739 DENISND_ 6949 DENISDMA 1,Line,To - From,-136.8,136.8,Hard Constraint,DTVWJON5,APR_2026,PeakWE,13.44
1760 BONHMSS1 1808 BONHAM_8 1,Line,From - To,209.7,209.7,Hard Constraint,DPRSPAC5,APR_2026,Off-peak,64.91
1768 DEPORT_P 1780 RIVERCST 1,Line,From - To,181.8,181.8,Hard Constraint,SWDDMNS5,APR_2026,Off-peak,44.83
1768 DEPORT_P 1780 RIVERCST 1,Line,From - To,199.7,199.7,Hard Constraint,XPRS58,APR_2026,PeakWD,73.84
1768 DEPORT_P 1780 RIVERCST 1,Line,From - To,201.6,201.6,Hard Constraint,XPRS58,APR_2026,PeakWE,15.31
1773 PARIS_E_ 1786 RENO_T8 2,Line,To - From,-209.7,209.7,Hard Constraint,DPRSHWK8,APR_2026,PeakWD,3.34
1780 RIVERCST 1793 TALCO_W_ 1,Line,To - From,-182.2,182.2,Hard Constraint,XPRS58,APR_2026,Off-peak,16.88
1780 RIVERCST 1793 TALCO_W_ 1,Line,To - From,-191.2,191.2,Hard Constraint,XPRS58,APR_2026,PeakWD,25.7
1796 SULBLF1_ 11796 WHITEOA 1,Line,From - To,181.8,181.8,Hard Constraint,XSSP58,APR_2026,PeakWD,93.65
180463 HHOLLO 901155 BLF_CR 1,Line,To - From,-525.6,525.6,Hard Constraint,,APR_2026,Off-peak,2.4
180463 HHOLLO 901155 BLF_CR 1,Line,From - To,525.6,525.6,Hard Constraint,,APR_2026,Off-peak,14.4
180463 HHOLLO 901155 BLF_CR 1,Line,To - From,-525.6,525.6,Hard Constraint,,APR_2026,PeakWD,14.08
180463 HHOLLO 901155 BLF_CR 1,Line,From - To,525.6,525.6,Hard Constraint,,APR_2026,PeakWD,0
180463 HHOLLO 901155 BLF_CR 1,Line,To - From,-525.6,525.6,Hard Constraint,,APR_2026,PeakWE,5.18
180463 HHOLLO 901155 BLF_CR 1,Line,From - To,525.6,525.6,Hard Constraint,,APR_2026,PeakWE,4.8
1808 BONHAM_8 11809 COPPERH 1,Line,To - From,-209.7,209.7,Hard Constraint,DPRSPAC5,APR_2026,Off-peak,6.03
1808 BONHAM_8 11809 COPPERH 1,Line,To - From,-209.7,209.7,Hard Constraint,DPRSPAC5,APR_2026,PeakWD,32.46
1808 BONHAM_8 11809 COPPERH 1,Line,To - From,-209.7,209.7,Hard Constraint,DPRSPAC5,APR_2026,PeakWE,13.33
1809 WOLFECTY 1816 COMM_SW_ 1,Line,From - To,192.6,192.6,Hard Constraint,DPRSPAC5,APR_2026,Off-peak,10.69
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,DPRSPAC5,APR_2026,PeakWD,213.54
1809 WOLFECTY 1816 COMM_SW_ 1,Line,From - To,192.6,192.6,Hard Constraint,DPRSPAC5,APR_2026,PeakWD,110.86
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,DVLSPAC5,APR_2026,PeakWD,21.82
1809 WOLFECTY 1816 COMM_SW_ 1,Line,To - From,-192.6,192.6,Hard Constraint,DPRSPAC5,APR_2026,PeakWE,61.58
1809 WOLFECTY 1816 COMM_SW_ 1,Line,From - To,192.6,192.6,Hard Constraint,DPRSPAC5,APR_2026,PeakWE,36.08
1839 STONCRK_ 140002 SHER1_ 1,Line,To - From,-859.5,859.5,Hard Constraint,DMDAVEN5,APR_2026,Off-peak,22.17
1839 STONCRK_ 140002 SHER1_ 1,Line,To - From,-859.5,859.5,Hard Constraint,SAEEABE5,APR_2026,PeakWE,0
1839 STONCRK_ 140002 SHER1_ 1,Line,To - From,-859.5,859.5,Hard Constraint,SLPCPR25,APR_2026,PeakWE,5.05
1844 CROSRDSW 17011 LKCRK_P 1,Line,To - From,-238.5,238.5,Hard Constraint,DVLSPAC5,APR_2026,PeakWD,82.12
1844 CROSRDSW 17011 LKCRK_P 1,Line,To - From,-238.5,238.5,Hard Constraint,DPRSPAC5,APR_2026,PeakWE,5.2
18717 DOLRHID 131853 NOTSW_ 1,Line,From - To,561.2,561.2,Hard Constraint,DWLFMET5,APR_2026,Off-peak,31.45
1899 MITCHBND 1900 COMCHPKW 1,Line,To - From,-1895.2,1895.2,Hard Constraint,DTVWJON5,APR_2026,Off-peak,496.87
