DeviceName,DeviceType,Direction,Flow,Limit,Description,Contingency,CalendarPeriod,TimeOfUse,ShadowPrice
1988 VALVIEW_ 11710 RAYROBR 1,Line,From - To,203.4,203.4,Hard Constraint,DANASP58,MAY_2025,PeakWE,31.87
2 KEITHSW 4 IOLA 1,Line,From - To,227.7,227.7,Hard Constraint,SRPRGI28,MAY_2025,PeakWD,14.77
2 KEITHSW 964 GIBN_CREK 1,Line,To - From,-430.2,430.2,Hard Constraint,DEASGRE8,MAY_2025,PeakWD,111.29
2 KEITHSW 964 GIBN_CREK 1,Line,To - From,-430.2,430.2,Hard Constraint,DEASGRE8,MAY_2025,PeakWE,4.07
214 ROCKETTSW 218 ROCKETT 1,Line,To - From,-34.2,34.2,Hard Constraint,DENWSTE8,MAY_2025,Off-peak,1763.18
214 ROCKETTSW 218 ROCKETT 1,Line,To - From,-34.2,34.2,Hard Constraint,DENWSTE8,MAY_2025,PeakWD,16240.75
214 ROCKETTSW 218 ROCKETT 1,Line,To - From,-34.2,34.2,Hard Constraint,DENWSTE8,MAY_2025,PeakWE,4316.98
214 ROCKETTSW 218 ROCKETT 1,Line,To - From,-34.2,34.2,Hard Constraint,DVENFTS5,MAY_2025,PeakWE,585.8
2164 HEMPHILL 2173 MISLTOE3 1,Line,To - From,-189.0,189.0,Hard Constraint,DEVRHLS8,MAY_2025,Off-peak,661.29
2164 HEMPHILL 2173 MISLTOE3 1,Line,To - From,-189.0,189.0,Hard Constraint,DEVRHLS8,MAY_2025,PeakWD,3233.83
2164 HEMPHILL 2173 MISLTOE3 1,Line,To - From,-189.0,189.0,Hard Constraint,DEVRHLS8,MAY_2025,PeakWE,521.3
217 GLNHEIGHT 2316 MG_IND_T 1,Line,From - To,203.4,203.4,Hard Constraint,XVE2N58,MAY_2025,Off-peak,320.72
217 GLNHEIGHT 2316 MG_IND_T 1,Line,From - To,203.4,203.4,Hard Constraint,XVE2N58,MAY_2025,PeakWD,1415.4
217 GLNHEIGHT 2316 MG_IND_T 1,Line,From - To,203.4,203.4,Hard Constraint,XVE2N58,MAY_2025,PeakWE,587.35
2257 PARKROW1 2260 POLY_AM1 1,Line,From - To,258.3,258.3,Hard Constraint,DCDHTVW5,MAY_2025,PeakWD,1591.73
2257 PARKROW1 2260 POLY_AM1 1,Line,From - To,258.3,258.3,Hard Constraint,DCDHTVW5,MAY_2025,PeakWE,508.7
2307 MDLTHTXI 12307 NEWBRCH 1,Line,From - To,203.7,203.7,Hard Constraint,SMDTSOP8,MAY_2025,PeakWE,3.12
2335 WAX_9 2343 WAX_OCF_ 1,Line,From - To,39.6,39.6,Hard Constraint,DSTEDES8,MAY_2025,Off-peak,4570.72
2337 ITALY_9 2338 MILFRDEX 1,Line,From - To,30.6,30.6,Hard Constraint,SHLSWH28,MAY_2025,Off-peak,3836.63
2337 ITALY_9 2338 MILFRDEX 1,Line,From - To,30.6,30.6,Hard Constraint,SHLSWH28,MAY_2025,PeakWD,152.03
